526.941,839.07
527.287,829.13
527.633,819.34
527.978,807.66
528.324,797.38
528.67,787.16
529.015,777.02
529.361,765.98
529.706,755.69
530.052,743.87
530.397,731.56
530.742,720.57
531.088,708.9
531.433,696.72
531.778,684.26
532.123,673.36
532.468,662.87
532.813,651.2
533.158,640.48
533.503,629.92
533.848,617.56
534.193,606.87
534.538,595.03
534.883,583.2
535.227,572.15
535.572,560.41
535.917,549
536.261,537.72
536.606,525.49
536.95,515.21
537.295,503.18
537.639,492.2
537.983,480.51
538.328,468.64
538.672,457.23
539.016,446.11
539.36,434.72
539.704,424.21
540.048,413.02
540.392,403.03
540.736,392.25
541.08,382.25
541.424,372.52
541.768,362.59
542.111,352.92
542.455,343.13
542.799,334.18
543.142,324.46
543.486,314.66
543.829,305.7
544.173,295.84
544.516,286.54
544.86,277.57
545.203,268
545.546,259.25
545.889,249.44
546.233,241.03
546.576,232.08
546.919,222.85
547.262,214.1
547.605,205.92
547.948,197.74
548.291,188.87
548.633,181.44
548.976,174.52
549.319,167.23
549.662,160.16
550.004,152.82
550.347,145.61
550.689,138.48
551.032,131.07
551.374,124.84
551.717,118.52
552.059,112.44
552.401,106.92
552.743,101.03
553.086,94.51
553.428,88.34
553.77,82.89
554.112,77.85
554.454,73.02
554.796,68.59
555.138,63.41
555.479,59.02
555.821,54.89
556.163,50.33
556.505,46.26
556.846,42
557.188,37.8
557.529,34.66
557.871,31.31
558.212,28.3
558.554,25.92
558.895,23.13
559.236,21.38
559.578,18.79
559.919,16.75
560.26,15.21
560.601,13.61
560.942,12.15
561.283,10.39
561.624,8.92
561.965,6.82
562.306,5.41
562.647,4.64
562.987,3.59
563.328,2.62
563.669,1.85
564.009,1
564.35,0.87
564.69,0.87
565.031,0.33
565.371,0.18
565.712,0.54
566.052,1.23
566.392,1.66
566.732,2.08
567.073,1.74
567.413,1.87
567.753,2.56
568.093,3.54
568.433,4.38
568.773,5.64
569.112,7.03
569.452,7.67
569.792,8.31
570.132,9.03
570.471,10.15
570.811,11.05
571.151,12.44
571.49,14.11
571.83,14.8
572.169,16
572.508,16.9
572.848,18.3
573.187,19.36
573.526,20.9
573.865,21.97
574.204,23.38
574.543,25.34
574.882,26.41
575.221,26.98
575.56,28.52
575.899,30.48
576.238,32.3
576.577,34.05
576.915,35.51
577.254,36.77
577.593,39.49
577.931,41.74
578.27,43.33
578.608,44.57
578.946,46.05
579.285,46.61
579.623,48.7
579.961,50.31
580.3,51.85
580.638,53.03
580.976,53.72
581.314,54.98
581.652,56.36
581.99,57.34
582.328,58.67
582.665,60.49
583.003,61.97
583.341,63.36
583.679,64.28
584.016,65.72
584.354,67.39
584.691,68.51
585.029,68.92
585.366,70.16
585.704,70.36
586.041,71.62
586.378,71.56
586.715,72.82
587.053,73.11
587.39,73.52
587.727,74.98
588.064,75.97
588.401,76.82
588.738,77.25
589.075,77.46
589.411,77.25
589.748,77.74
590.085,78.49
590.422,78.9
590.758,78.84
591.095,78.62
591.431,78.64
591.768,78.93
592.104,78.11
592.44,79.51
592.777,79.7
593.113,80.13
593.449,79.66
593.785,79.36
594.121,79.02
594.458,79.36
594.794,78.87
595.129,78.16
595.465,77.89
595.801,78.3
596.137,77.61
596.473,77.33
596.808,76
597.144,74.67
597.48,74.28
597.815,74.13
598.151,72.89
598.486,71.41
598.821,70.79
599.157,70.16
599.492,69.05
599.827,69.26
600.162,67.72
600.497,66.89
600.833,65.98
601.168,64.93
601.502,64.59
601.837,63.89
602.172,63.15
602.507,62.87
602.842,61.97
603.176,61.07
603.511,60.43
603.846,59.8
604.18,58.97
604.515,57.72
604.849,56.33
605.184,55.66
605.518,55.1
605.852,54.34
606.186,54.56
606.521,53.59
606.855,53.59
607.189,52.41
607.523,52.05
607.857,51.56
608.191,50.66
608.524,49.89
608.858,49.25
609.192,48.13
609.526,47.64
609.859,47.28
610.193,46.59
610.527,45.69
610.86,45.26
611.193,45.05
611.527,44.49
611.86,44.34
612.193,43.49
612.527,42.98
612.86,41.95
613.193,41.18
613.526,39.93
613.859,39.51
614.192,39.23
614.525,38.33
614.858,37.84
615.191,37.49
615.523,37.15
615.856,36.38
616.189,35.8
616.521,34.82
616.854,33.98
617.186,33.85
617.519,34.07
617.851,33.43
618.183,32.87
618.516,32.02
618.848,31.39
619.18,30.62
619.512,30.41
619.844,29.77
620.176,28.44
620.508,28.23
620.84,27.72
621.172,27.16
621.504,26.67
621.836,25.77
622.167,25.23
622.499,24.08
622.83,22.82
623.162,22.26
623.493,21.9
623.825,20.72
624.156,19.67
624.488,19.48
624.819,18.98
625.15,18.34
625.481,17.98
625.812,17.49
626.143,16.79
626.474,15.87
626.805,15.3
627.136,14.52
627.467,13.33
627.798,12.85
628.128,12.51
628.459,12.44
628.79,12.03
629.12,11.67
629.451,11.59
629.781,11.44
630.112,10.95
630.442,10.31
630.772,10.31
631.103,9.62
631.433,9.21
631.763,9.07
632.093,8.36
632.423,8.15
632.753,8.16
633.083,8.08
633.413,8.23
633.743,8.43
634.072,8.48
634.402,8.34
634.732,8.48
635.061,8.61
635.391,8.59
635.72,8.59
636.05,8.08
636.379,8.3
636.708,8.64
637.038,8.77
637.367,8.75
637.696,7.92
638.025,8.2
638.354,8
638.683,8
639.012,8.64
639.341,9.34
639.67,8.79
639.999,9.43
640.327,9.84
640.656,9.84
640.985,9.51
641.313,9.64
641.642,9.93
641.97,10.28
642.299,10.69
642.627,10.98
642.955,11.82
643.283,11.41
643.612,11.28
643.94,11.13
644.268,10.79
644.596,11.2
644.924,11.77
645.252,11.43
645.58,11.92
645.907,11.7
646.235,11.57
646.563,11.57
646.89,11.66
647.218,11.52
647.545,12.1
647.873,12.36
648.2,12.28
648.528,12
648.855,12.13
649.182,11.87
649.509,12.08
649.837,12.1
650.164,12.11
650.491,12.25
650.818,12.11
651.145,12.11
651.471,12.38
651.798,12.52
652.125,12.67
652.452,12.33
652.778,12.61
653.105,12.62
653.431,12.62
653.758,12.28
654.084,12.15
654.411,12.21
654.737,12.84
655.063,12.49
655.389,12.72
655.716,12.57
656.042,12.38
656.368,12.25
656.694,12.1
657.02,11.41
657.345,11.77
657.671,12.11
657.997,11.9
658.323,12.03
658.648,11.82
658.974,11.61
659.299,10.92
659.625,11.49
659.95,11.13
660.276,10.57
660.601,10.98
660.926,11.18
661.251,11.05
661.577,10.48
661.902,10.39
662.227,10.05
662.552,9.69
662.877,9.13
663.201,9.48
663.526,9.07
663.851,9.41
664.176,10.03
664.5,9.54
664.825,8.62
665.149,8.75
665.474,8.67
665.798,8.33
666.123,8.1
666.447,7.97
666.771,7.95
667.095,8.08
667.42,8.28
667.744,8.08
668.068,8.57
668.392,8.38
668.715,7.97
669.039,8.52
669.363,7.82
669.687,7.05
670.011,6.7
670.334,6.72
670.658,6.16
670.981,5.61
671.305,5.48
671.628,5.13
671.951,4.56
672.275,4.36
672.598,3.66
672.921,3.02
673.244,2.66
673.567,2.66
673.89,2.25
674.213,1.9
674.536,0.72
674.859,0.1
675.182,-0.33
675.504,-0.74
675.827,0.03
676.15,-0.31
676.472,-0.08
676.795,0.26
677.117,-0.44
677.44,-0.44
677.762,-0.72
678.084,-1.36
678.406,-1.77
678.729,-2.05
679.051,-2.28
679.373,-2.56
679.695,-2.41
680.017,-2.39
680.338,-2.31
680.66,-2.66
680.982,-2.46
681.304,-2.03
681.625,-1.82
681.947,-1.54
682.268,-1.39
682.59,-1.48
682.911,-1.34
683.233,-1.21
683.554,-1.11
683.875,-1.46
684.196,-1.74
684.517,-1.54
684.839,-2.16
685.16,-2.3
685.48,-1.8
685.801,-1.64
686.122,-1.72
686.443,-1.51
686.764,-1.3
687.084,-1.3
687.405,-1.44
687.726,-2
688.046,-2.36
688.366,-2.23
688.687,-2.93
689.007,-2.72
689.327,-2.1
689.648,-2.18
689.968,-2.13
690.288,-2
690.608,-1.79
690.928,-2.07
691.248,-2.07
691.568,-1.49
691.887,-1.15
692.207,-0.66
692.527,-0.66
692.846,-1.34
693.166,-1.49
693.486,-1.43
693.805,-1.36
694.124,-0.95
694.444,-0.95
694.763,-0.87
695.082,-1.15
695.401,-1.36
695.72,-1.64
696.04,-2
696.359,-2
696.677,-1.3
696.996,-1.08
697.315,-1.08
697.634,-0.87
697.953,-0.52
698.271,-0.54
698.59,-0.25
698.908,-0.34
699.227,-0.97
699.545,-1.11
699.864,-1.52
700.182,-1.89
700.5,-2.08
700.818,-2.92
701.136,-2.84
701.454,-3.28
701.772,-2.66
702.09,-2.57
702.408,-2.43
702.726,-2.3
